| ----- | Package Sizes | ------ |
|4piece, 6piece, 10piece, 20piece|
[11, 71, 5, 24]
[11, 71, 7, 23]
[11, 71, 9, 22]
[11, 71, 11, 21]
[11, 71, 13, 20]
[11, 71, 15, 19]
[11, 71, 17, 18]
[11, 71, 19, 17]
[11, 71, 21, 16]
[11, 71, 23, 15]
[11, 71, 25, 14]
[11, 71, 27, 13]
[11, 71, 29, 12]
[11, 71, 31, 11]
[11, 71, 33, 10]
[11, 71, 35, 9]
[11, 71, 37, 8]
[11, 71, 39, 7]
[11, 71, 41, 6]
[11, 71, 43, 5]
[11, 71, 45, 4]
[11, 71, 47, 3]
[11, 71, 49, 2]
[11, 71, 51, 1]
[11, 71, 53, 0]
[11, 76, 0, 25]
[11, 76, 2, 24]
[11, 76, 4, 23]
[11, 76, 6, 22]
[11, 76, 8, 21]
[11, 76, 10, 20]
[11, 76, 12, 19]
[11, 76, 14, 18]
[11, 76, 16, 17]
[11, 76, 18, 16]
[11, 76, 20, 15]
[11, 76, 22, 14]
[11, 76, 24, 13]
[11, 76, 26, 12]
[11, 76, 28, 11]
[11, 76, 30, 10]
[11, 76, 32, 9]
[11, 76, 34, 8]
[11, 76, 36, 7]
[11, 76, 38, 6]
[11, 76, 40, 5]
[11, 76, 42, 4]
[11, 76, 44, 3]
[11, 76, 46, 2]
[11, 76, 48, 1]
[11, 76, 50, 0]
[11, 81, 1, 23]
[11, 81, 3, 22]
[11, 81, 5, 21]
[11, 81, 7, 20]
[11, 81, 9, 19]
[11, 81, 11, 18]
[11, 81, 13, 17]
[11, 81, 15, 16]
[11, 81, 17, 15]
[11, 81, 19, 14]
[11, 81, 21, 13]
[11, 81, 23, 12]
[11, 81, 25, 11]
[11, 81, 27, 10]
[11, 81, 29, 9]
[11, 81, 31, 8]
[11, 81, 33, 7]
[11, 81, 35, 6]
[11, 81, 37, 5]
[11, 81, 39, 4]
[11, 81, 41, 3]
[11, 81, 43, 2]
[11, 81, 45, 1]
[11, 81, 47, 0]
[11, 86, 0, 22]
[11, 86, 2, 21]
[11, 86, 4, 20]
[11, 86, 6, 19]
[11, 86, 8, 18]
[11, 86, 10, 17]
[11, 86, 12, 16]
[11, 86, 14, 15]
[11, 86, 16, 14]
[11, 86, 18, 13]
[11, 86, 20, 12]
[11, 86, 22, 11]
[11, 86, 24, 10]
[11, 86, 26, 9]
[11, 86, 28, 8]
[11, 86, 30, 7]
[11, 86, 32, 6]
[11, 86, 34, 5]
[11, 86, 36, 4]
[11, 86, 38, 3]
[11, 86, 40, 2]
[11, 86, 42, 1]
[11, 86, 44, 0]
[11, 91, 1, 20]
[11, 91, 3, 19]
[11, 91, 5, 18]
[11, 91, 7, 17]
[11, 91, 9, 16]
[11, 91, 11, 15]
[11, 91, 13, 14]
[11, 91, 15, 13]
[11, 91, 17, 12]
[11, 91, 19, 11]
[11, 91, 21, 10]
[11, 91, 23, 9]
[11, 91, 25, 8]
[11, 91, 27, 7]
[11, 91, 29, 6]
[11, 91, 31, 5]
[11, 91, 33, 4]
[11, 91, 35, 3]
[11, 91, 37, 2]
[11, 91, 39, 1]
[11, 91, 41, 0]
[11, 96, 0, 19]
[11, 96, 2, 18]
[11, 96, 4, 17]
[11, 96, 6, 16]
[11, 96, 8, 15]
[11, 96, 10, 14]
[11, 96, 12, 13]
[11, 96, 14, 12]
[11, 96, 16, 11]
[11, 96, 18, 10]
[11, 96, 20, 9]
[11, 96, 22, 8]
[11, 96, 24, 7]
[11, 96, 26, 6]
[11, 96, 28, 5]
[11, 96, 30, 4]
[11, 96, 32, 3]
[11, 96, 34, 2]
[11, 96, 36, 1]
[11, 96, 38, 0]
[11, 101, 1, 17]
[11, 101, 3, 16]
[11, 101, 5, 15]
[11, 101, 7, 14]
[11, 101, 9, 13]
[11, 101, 11, 12]
[11, 101, 13, 11]
[11, 101, 15, 10]
[11, 101, 17, 9]
[11, 101, 19, 8]
[11, 101, 21, 7]
[11, 101, 23, 6]
[11, 101, 25, 5]
[11, 101, 27, 4]
[11, 101, 29, 3]
[11, 101, 31, 2]
[11, 101, 33, 1]
[11, 101, 35, 0]
[11, 106, 0, 16]
[11, 106, 2, 15]
[11, 106, 4, 14]
[11, 106, 6, 13]
[11, 106, 8, 12]
[11, 106, 10, 11]
[11, 106, 12, 10]
[11, 106, 14, 9]
[11, 106, 16, 8]
[11, 106, 18, 7]
[11, 106, 20, 6]
[11, 106, 22, 5]
[11, 106, 24, 4]
[11, 106, 26, 3]
[11, 106, 28, 2]
[11, 106, 30, 1]
[11, 106, 32, 0]
[11, 111, 1, 14]
[11, 111, 3, 13]
[11, 111, 5, 12]
[11, 111, 7, 11]
[11, 111, 9, 10]
[11, 111, 11, 9]
[11, 111, 13, 8]
[11, 111, 15, 7]
[11, 111, 17, 6]
[11, 111, 19, 5]
[11, 111, 21, 4]
[11, 111, 23, 3]
[11, 111, 25, 2]
[11, 111, 27, 1]
[11, 111, 29, 0]
[11, 116, 0, 13]
[11, 116, 2, 12]
[11, 116, 4, 11]
[11, 116, 6, 10]
[11, 116, 8, 9]
[11, 116, 10, 8]
[11, 116, 12, 7]
[11, 116, 14, 6]
[11, 116, 16, 5]
[11, 116, 18, 4]
[11, 116, 20, 3]
[11, 116, 22, 2]
[11, 116, 24, 1]
[11, 116, 26, 0]
[11, 121, 1, 11]
[11, 121, 3, 10]
[11, 121, 5, 9]
[11, 121, 7, 8]
[11, 121, 9, 7]
[11, 121, 11, 6]
[11, 121, 13, 5]
[11, 121, 15, 4]
[11, 121, 17, 3]
[11, 121, 19, 2]
[11, 121, 21, 1]
[11, 121, 23, 0]
[11, 126, 0, 10]
[11, 126, 2, 9]
[11, 126, 4, 8]
[11, 126, 6, 7]
[11, 126, 8, 6]
[11, 126, 10, 5]
[11, 126, 12, 4]
[11, 126, 14, 3]
[11, 126, 16, 2]
[11, 126, 18, 1]
[11, 126, 20, 0]
[11, 131, 1, 8]
[11, 131, 3, 7]
[11, 131, 5, 6]
[11, 131, 7, 5]
[11, 131, 9, 4]
[11, 131, 11, 3]
[11, 131, 13, 2]
[11, 131, 15, 1]
[11, 131, 17, 0]
[11, 136, 0, 7]
[11, 136, 2, 6]
[11, 136, 4, 5]
[11, 136, 6, 4]
[11, 136, 8, 3]
[11, 136, 10, 2]
[11, 136, 12, 1]
[11, 136, 14, 0]
[11, 141, 1, 5]
[11, 141, 3, 4]
[11, 141, 5, 3]
[11, 141, 7, 2]
[11, 141, 9, 1]
[11, 141, 11, 0]
[11, 146, 0, 4]
[11, 146, 2, 3]
[11, 146, 4, 2]
[11, 146, 6, 1]
[11, 146, 8, 0]
[11, 151, 1, 2]
[11, 151, 3, 1]
[11, 151, 5, 0]
[11, 156, 0, 1]
[11, 156, 2, 0]
[12, 2, 0, 47]
[12, 2, 2, 46]
[12, 2, 4, 45]
[12, 2, 6, 44]
[12, 2, 8, 43]
[12, 2, 10, 42]
[12, 2, 12, 41]
[12, 2, 14, 40]
[12, 2, 16, 39]
[12, 2, 18, 38]
[12, 2, 20, 37]
[12, 2, 22, 36]
[12, 2, 24, 35]
[12, 2, 26, 34]
[12, 2, 28, 33]
[12, 2, 30, 32]
[12, 2, 32, 31]
[12, 2, 34, 30]
[12, 2, 36, 29]
[12, 2, 38, 28]
[12, 2, 40, 27]
[12, 2, 42, 26]
[12, 2, 44, 25]
[12, 2, 46, 24]
[12, 2, 48, 23]
[12, 2, 50, 22]
[12, 2, 52, 21]
[12, 2, 54, 20]
[12, 2, 56, 19]
[12, 2, 58, 18]
[12, 2, 60, 17]
[12, 2, 62, 16]
[12, 2, 64, 15]
[12, 2, 66, 14]
[12, 2, 68, 13]
[12, 2, 70, 12]
[12, 2, 72, 11]
[12, 2, 74, 10]
[12, 2, 76, 9]
[12, 2, 78, 8]
[12, 2, 80, 7]
[12, 2, 82, 6]
[12, 2, 84, 5]
[12, 2, 86, 4]
[12, 2, 88, 3]
[12, 2, 90, 2]
[12, 2, 92, 1]
[12, 2, 94, 0]
[12, 7, 1, 45]
[12, 7, 3, 44]
[12, 7, 5, 43]
[12, 7, 7, 42]
[12, 7, 9, 41]
[12, 7, 11, 40]
[12, 7, 13, 39]
[12, 7, 15, 38]
[12, 7, 17, 37]
[12, 7, 19, 36]
[12, 7, 21, 35]
[12, 7, 23, 34]
[12, 7, 25, 33]
[12, 7, 27, 32]
[12, 7, 29, 31]
[12, 7, 31, 30]
[12, 7, 33, 29]
[12, 7, 35, 28]
[12, 7, 37, 27]
[12, 7, 39, 26]
[12, 7, 41, 25]
[12, 7, 43, 24]
[12, 7, 45, 23]
[12, 7, 47, 22]
[12, 7, 49, 21]
[12, 7, 51, 20]
[12, 7, 53, 19]
[12, 7, 55, 18]
[12, 7, 57, 17]
[12, 7, 59, 16]
[12, 7, 61, 15]
[12, 7, 63, 14]
[12, 7, 65, 13]
[12, 7, 67, 12]
[12, 7, 69, 11]
[12, 7, 71, 10]
[12, 7, 73, 9]
[12, 7, 75, 8]
[12, 7, 77, 7]
[12, 7, 79, 6]
[12, 7, 81, 5]
[12, 7, 83, 4]
[12, 7, 85, 3]
[12, 7, 87, 2]
[12, 7, 89, 1]
[12, 7, 91, 0]
[12, 12, 0, 44]
[12, 12, 2, 43]
[12, 12, 4, 42]
[12, 12, 6, 41]
[12, 12, 8, 40]
[12, 12, 10, 39]
[12, 12, 12, 38]
[12, 12, 14, 37]
[12, 12, 16, 36]
[12, 12, 18, 35]
[12, 12, 20, 34]
[12, 12, 22, 33]
[12, 12, 24, 32]
[12, 12, 26, 31]
[12, 12, 28, 30]
[12, 12, 30, 29]
[12, 12, 32, 28]
[12, 12, 34, 27]
[12, 12, 36, 26]
[12, 12, 38, 25]
[12, 12, 40, 24]
[12, 12, 42, 23]
[12, 12, 44, 22]
[12, 12, 46, 21]
[12, 12, 48, 20]
[12, 12, 50, 19]
[12, 12, 52, 18]
[12, 12, 54, 17]
[12, 12, 56, 16]
[12, 12, 58, 15]
[12, 12, 60, 14]
[12, 12, 62, 13]
[12, 12, 64, 12]
[12, 12, 66, 11]
[12, 12, 68, 10]
[12, 12, 70, 9]
[12, 12, 72, 8]
[12, 12, 74, 7]
[12, 12, 76, 6]
[12, 12, 78, 5]
[12, 12, 80, 4]
[12, 12, 82, 3]
[12, 12, 84, 2]
[12, 12, 86, 1]
[12, 12, 88, 0]
[12, 17, 1, 42]
[12, 17, 3, 41]
[12, 17, 5, 40]
[12, 17, 7, 39]
[12, 17, 9, 38]
[12, 17, 11, 37]
[12, 17, 13, 36]
[12, 17, 15, 35]
[12, 17, 17, 34]
[12, 17, 19, 33]
[12, 17, 21, 32]
[12, 17, 23, 31]
[12, 17, 25, 30]
[12, 17, 27, 29]
[12, 17, 29, 28]
[12, 17, 31, 27]
[12, 17, 33, 26]
[12, 17, 35, 25]
[12, 17, 37, 24]
[12, 17, 39, 23]
[12, 17, 41, 22]
[12, 17, 43, 21]
[12, 17, 45, 20]
[12, 17, 47, 19]
[12, 17, 49, 18]
[12, 17, 51, 17]
[12, 17, 53, 16]
[12, 17, 55, 15]
[12, 17, 57, 14]
[12, 17, 59, 13]
[12, 17, 61, 12]
[12, 17, 63, 11]
[12, 17, 65, 10]
[12, 17, 67, 9]
[12, 17, 69, 8]
[12, 17, 71, 7]
[12, 17, 73, 6]
[12, 17, 75, 5]
[12, 17, 77, 4]
[12, 17, 79, 3]
[12, 17, 81, 2]
[12, 17, 83, 1]
[12, 17, 85, 0]
[12, 22, 0, 41]
[12, 22, 2, 40]
[12, 22, 4, 39]
[12, 22, 6, 38]
[12, 22, 8, 37]
[12, 22, 10, 36]
[12, 22, 12, 35]
[12, 22, 14, 34]
[12, 22, 16, 33]
[12, 22, 18, 32]
[12, 22, 20, 31]
[12, 22, 22, 30]
[12, 22, 24, 29]
[12, 22, 26, 28]
[12, 22, 28, 27]
[12, 22, 30, 26]
[12, 22, 32, 25]
[12, 22, 34, 24]
[12, 22, 36, 23]
[12, 22, 38, 22]
[12, 22, 40, 21]
[12, 22, 42, 20]
[12, 22, 44, 19]
[12, 22, 46, 18]
[12, 22, 48, 17]
[12, 22, 50, 16]
[12, 22, 52, 15]
[12, 22, 54, 14]
[12, 22, 56, 13]
[12, 22, 58, 12]
[12, 22, 60, 11]
[12, 22, 62, 10]
[12, 22, 64, 9]
[12, 22, 66, 8]
[12, 22, 68, 7]
[12, 22, 70, 6]
[12, 22, 72, 5]
[12, 22, 74, 4]
[12, 22, 76, 3]
[12, 22, 78, 2]
[12, 22, 80, 1]
[12, 22, 82, 0]
[12, 27, 1, 39]
[12, 27, 3, 38]
[12, 27, 5, 37]
[12, 27, 7, 36]
[12, 27, 9, 35]
[12, 27, 11, 34]
[12, 27, 13, 33]
[12, 27, 15, 32]
[12, 27, 17, 31]
[12, 27, 19, 30]
[12, 27, 21, 29]
[12, 27, 23, 28]
[12, 27, 25, 27]
[12, 27, 27, 26]
[12, 27, 29, 25]
[12, 27, 31, 24]
[12, 27, 33, 23]
[12, 27, 35, 22]
[12, 27, 37, 21]
[12, 27, 39, 20]
[12, 27, 41, 19]
[12, 27, 43, 18]
[12, 27, 45, 17]
[12, 27, 47, 16]
[12, 27, 49, 15]
[12, 27, 51, 14]
[12, 27, 53, 13]
[12, 27, 55, 12]
[12, 27, 57, 11]
[12, 27, 59, 10]
[12, 27, 61, 9]
[12, 27, 63, 8]
[12, 27, 65, 7]
[12, 27, 67, 6]
[12, 27, 69, 5]
[12, 27, 71, 4]
[12, 27, 73, 3]
[12, 27, 75, 2]
[12, 27, 77, 1]
[12, 27, 79, 0]
[12, 32, 0, 38]
[12, 32, 2, 37]
[12, 32, 4, 36]
[12, 32, 6, 35]
[12, 32, 8, 34]
[12, 32, 10, 33]
[12, 32, 12, 32]
[12, 32, 14, 31]
[12, 32, 16, 30]
[12, 32, 18, 29]
[12, 32, 20, 28]
[12, 32, 22, 27]
[12, 32, 24, 26]
[12, 32, 26, 25]
[12, 32, 28, 24]
[12, 32, 30, 23]
[12, 32, 32, 22]
[12, 32, 34, 21]
[12, 32, 36, 20]
[12, 32, 38, 19]
[12, 32, 40, 18]
[12, 32, 42, 17]
[12, 32, 44, 16]
[12, 32, 46, 15]
[12, 32, 48, 14]
[12, 32, 50, 13]
[12, 32, 52, 12]
[12, 32, 54, 11]
[12, 32, 56, 10]
[12, 32, 58, 9]
[12, 32, 60, 8]
[12, 32, 62, 7]
[12, 32, 64, 6]
[12, 32, 66, 5]
[12, 32, 68, 4]
[12, 32, 70, 3]
[12, 32, 72, 2]
[12, 32, 74, 1]
[12, 32, 76, 0]
[12, 37, 1, 36]
[12, 37, 3, 35]
[12, 37, 5, 34]
[12, 37, 7, 33]
[12, 37, 9, 32]
[12, 37, 11, 31]
[12, 37, 13, 30]
[12, 37, 15, 29]
[12, 37, 17, 28]
[12, 37, 19, 27]
[12, 37, 21, 26]
[12, 37, 23, 25]
[12, 37, 25, 24]
[12, 37, 27, 23]
[12, 37, 29, 22]
[12, 37, 31, 21]
[12, 37, 33, 20]
[12, 37, 35, 19]
[12, 37, 37, 18]
[12, 37, 39, 17]
[12, 37, 41, 16]
[12, 37, 43, 15]
[12, 37, 45, 14]
[12, 37, 47, 13]
[12, 37, 49, 12]
[12, 37, 51, 11]
[12, 37, 53, 10]
[12, 37, 55, 9]
[12, 37, 57, 8]
[12, 37, 59, 7]
[12, 37, 61, 6]
[12, 37, 63, 5]
[12, 37, 65, 4]
[12, 37, 67, 3]
[12, 37, 69, 2]
[12, 37, 71, 1]
[12, 37, 73, 0]
[12, 42, 0, 35]
[12, 42, 2, 34]
[12, 42, 4, 33]
[12, 42, 6, 32]
[12, 42, 8, 31]
[12, 42, 10, 30]
[12, 42, 12, 29]
[12, 42, 14, 28]
[12, 42, 16, 27]
[12, 42, 18, 26]
[12, 42, 20, 25]
[12, 42, 22, 24]
[12, 42, 24, 23]
[12, 42, 26, 22]
[12, 42, 28, 21]
[12, 42, 30, 20]
[12, 42, 32, 19]
[12, 42, 34, 18]
[12, 42, 36, 17]
[12, 42, 38, 16]
[12, 42, 40, 15]
[12, 42, 42, 14]
[12, 42, 44, 13]
[12, 42, 46, 12]
[12, 42, 48, 11]
[12, 42, 50, 10]
[12, 42, 52, 9]
[12, 42, 54, 8]
[12, 42, 56, 7]
[12, 42, 58, 6]
[12, 42, 60, 5]
[12, 42, 62, 4]
[12, 42, 64, 3]
[12, 42, 66, 2]
[12, 42, 68, 1]
[12, 42, 70, 0]
[12, 47, 1, 33]
[12, 47, 3, 32]
[12, 47, 5, 31]
[12, 47, 7, 30]
[12, 47, 9, 29]
[12, 47, 11, 28]
[12, 47, 13, 27]
[12, 47, 15, 26]
[12, 47, 17, 25]
[12, 47, 19, 24]
[12, 47, 21, 23]
[12, 47, 23, 22]
[12, 47, 25, 21]
[12, 47, 27, 20]
[12, 47, 29, 19]
[12, 47, 31, 18]
[12, 47, 33, 17]
[12, 47, 35, 16]
[12, 47, 37, 15]
[12, 47, 39, 14]
[12, 47, 41, 13]
[12, 47, 43, 12]
[12, 47, 45, 11]
[12, 47, 47, 10]
[12, 47, 49, 9]
[12, 47, 51, 8]
[12, 47, 53, 7]
[12, 47, 55, 6]
[12, 47, 57, 5]
[12, 47, 59, 4]
[12, 47, 61, 3]
[12, 47, 63, 2]
[12, 47, 65, 1]
[12, 47, 67, 0]
[12, 52, 0, 32]
[12, 52, 2, 31]
[12, 52, 4, 30]
[12, 52, 6, 29]
[12, 52, 8, 28]
[12, 52, 10, 27]
[12, 52, 12, 26]
[12, 52, 14, 25]
[12, 52, 16, 24]
[12, 52, 18, 23]
[12, 52, 20, 22]
[12, 52, 22, 21]
[12, 52, 24, 20]
[12, 52, 26, 19]
[12, 52, 28, 18]
[12, 52, 30, 17]
[12, 52, 32, 16]
[12, 52, 34, 15]
[12, 52, 36, 14]
[12, 52, 38, 13]
[12, 52, 40, 12]
[12, 52, 42, 11]
[12, 52, 44, 10]
[12, 52, 46, 9]
[12, 52, 48, 8]
[12, 52, 50, 7]
[12, 52, 52, 6]
[12, 52, 54, 5]
[12, 52, 56, 4]
[12, 52, 58, 3]
[12, 52, 60, 2]
[12, 52, 62, 1]
[12, 52, 64, 0]
[12, 57, 1, 30]
[12, 57, 3, 29]
[12, 57, 5, 28]
[12, 57, 7, 27]
[12, 57, 9, 26]
[12, 57, 11, 25]
[12, 57, 13, 24]
[12, 57, 15, 23]
[12, 57, 17, 22]
[12, 57, 19, 21]
[12, 57, 21, 20]
[12, 57, 23, 19]
[12, 57, 25, 18]
[12, 57, 27, 17]
[12, 57, 29, 16]
[12, 57, 31, 15]
[12, 57, 33, 14]
[12, 57, 35, 13]
[12, 57, 37, 12]
[12, 57, 39, 11]
[12, 57, 41, 10]
[12, 57, 43, 9]
[12, 57, 45, 8]
[12, 57, 47, 7]
[12, 57, 49, 6]
[12, 57, 51, 5]
[12, 57, 53, 4]
[12, 57, 55, 3]
[12, 57, 57, 2]
[12, 57, 59, 1]
[12, 57, 61, 0]
[12, 62, 0, 29]
[12, 62, 2, 28]
[12, 62, 4, 27]
[12, 62, 6, 26]
[12, 62, 8, 25]
[12, 62, 10, 24]
[12, 62, 12, 23]
[12, 62, 14, 22]
[12, 62, 16, 21]
[12, 62, 18, 20]
[12, 62, 20, 19]
[12, 62, 22, 18]
[12, 62, 24, 17]
[12, 62, 26, 16]
[12, 62, 28, 15]
[12, 62, 30, 14]
[12, 62, 32, 13]
[12, 62, 34, 12]
[12, 62, 36, 11]
[12, 62, 38, 10]
[12, 62, 40, 9]
[12, 62, 42, 8]
[12, 62, 44, 7]
[12, 62, 46, 6]
[12, 62, 48, 5]
[12, 62, 50, 4]
[12, 62, 52, 3]
[12, 62, 54, 2]
[12, 62, 56, 1]
[12, 62, 58, 0]
[12, 67, 1, 27]
[12, 67, 3, 26]
[12, 67, 5, 25]
[12, 67, 7, 24]
[12, 67, 9, 23]
[12, 67, 11, 22]
[12, 67, 13, 21]
[12, 67, 15, 20]
[12, 67, 17, 19]
[12, 67, 19, 18]
[12, 67, 21, 17]
[12, 67, 23, 16]
[12, 67, 25, 15]
[12, 67, 27, 14]
[12, 67, 29, 13]
[12, 67, 31, 12]
[12, 67, 33, 11]
[12, 67, 35, 10]
[12, 67, 37, 9]
[12, 67, 39, 8]
[12, 67, 41, 7]
[12, 67, 43, 6]
[12, 67, 45, 5]
[12, 67, 47, 4]
[12, 67, 49, 3]
[12, 67, 51, 2]
[12, 67, 53, 1]
[12, 67, 55, 0]
[12, 72, 0, 26]
[12, 72, 2, 25]
[12, 72, 4, 24]
[12, 72, 6, 23]
[12, 72, 8, 22]
[12, 72, 10, 21]
[12, 72, 12, 20]
[12, 72, 14, 19]
[12, 72, 16, 18]
[12, 72, 18, 17]
[12, 72, 20, 16]
[12, 72, 22, 15]
[12, 72, 24, 14]
[12, 72, 26, 13]
[12, 72, 28, 12]
[12, 72, 30, 11]
[12, 72, 32, 10]
[12, 72, 34, 9]
[12, 72, 36, 8]
[12, 72, 38, 7]
[12, 72, 40, 6]
[12, 72, 42, 5]
[12, 72, 44, 4]
[12, 72, 46, 3]
[12, 72, 48, 2]
[12, 72, 50, 1]
[12, 72, 52, 0]
[12, 77, 1, 24]
[12, 77, 3, 23]
[12, 77, 5, 22]
[12, 77, 7, 21]
[12, 77, 9, 20]
[12, 77, 11, 19]
[12, 77, 13, 18]
[12, 77, 15, 17]
[12, 77, 17, 16]
[12, 77, 19, 15]
[12, 77, 21, 14]
[12, 77, 23, 13]
[12, 77, 25, 12]
[12, 77, 27, 11]
[12, 77, 29, 10]
[12, 77, 31, 9]
[12, 77, 33, 8]
[12, 77, 35, 7]
[12, 77, 37, 6]
[12, 77, 39, 5]
[12, 77, 41, 4]
[12, 77, 43, 3]
[12, 77, 45, 2]
[12, 77, 47, 1]
[12, 77, 49, 0]
[12, 82, 0, 23]
[12, 82, 2, 22]
[12, 82, 4, 21]
[12, 82, 6, 20]
[12, 82, 8, 19]
[12, 82, 10, 18]
[12, 82, 12, 17]
[12, 82, 14, 16]
[12, 82, 16, 15]
[12, 82, 18, 14]
[12, 82, 20, 13]
[12, 82, 22, 12]
[12, 82, 24, 11]
[12, 82, 26, 10]
[12, 82, 28, 9]
[12, 82, 30, 8]
[12, 82, 32, 7]
[12, 82, 34, 6]
[12, 82, 36, 5]
[12, 82, 38, 4]
[12, 82, 40, 3]
[12, 82, 42, 2]
[12, 82, 44, 1]
[12, 82, 46, 0]
[12, 87, 1, 21]
[12, 87, 3, 20]
[12, 87, 5, 19]
[12, 87, 7, 18]
[12, 87, 9, 17]
[12, 87, 11, 16]
[12, 87, 13, 15]
[12, 87, 15, 14]
[12, 87, 17, 13]
[12, 87, 19, 12]
[12, 87, 21, 11]
[12, 87, 23, 10]
[12, 87, 25, 9]
[12, 87, 27, 8]
[12, 87, 29, 7]
[12, 87, 31, 6]
[12, 87, 33, 5]
[12, 87, 35, 4]
[12, 87, 37, 3]
[12, 87, 39, 2]
[12, 87, 41, 1]
[12, 87, 43, 0]
[12, 92, 0, 20]
[12, 92, 2, 19]
[12, 92, 4, 18]
[12, 92, 6, 17]
[12, 92, 8, 16]
[12, 92, 10, 15]
[12, 92, 12, 14]
[12, 92, 14, 13]
[12, 92, 16, 12]
[12, 92, 18, 11]
[12, 92, 20, 10]
[12, 92, 22, 9]
[12, 92, 24, 8]
[12, 92, 26, 7]
[12, 92, 28, 6]
[12, 92, 30, 5]
[12, 92, 32, 4]
[12, 92, 34, 3]
[12, 92, 36, 2]
[12, 92, 38, 1]
[12, 92, 40, 0]
[12, 97, 1, 18]
[12, 97, 3, 17]
[12, 97, 5, 16]
[12, 97, 7, 15]
[12, 97, 9, 14]
[12, 97, 11, 13]
[12, 97, 13, 12]
[12, 97, 15, 11]
[12, 97, 17, 10]
[12, 97, 19, 9]
[12, 97, 21, 8]
[12, 97, 23, 7]
[12, 97, 25, 6]
[12, 97, 27, 5]
[12, 97, 29, 4]
[12, 97, 31, 3]
[12, 97, 33, 2]
[12, 97, 35, 1]
[12, 97, 37, 0]
[12, 102, 0, 17]
[12, 102, 2, 16]
[12, 102, 4, 15]
[12, 102, 6, 14]
[12, 102, 8, 13]
[12, 102, 10, 12]
[12, 102, 12, 11]
[12, 102, 14, 10]
[12, 102, 16, 9]
[12, 102, 18, 8]
[12, 102, 20, 7]
[12, 102, 22, 6]
[12, 102, 24, 5]
[12, 102, 26, 4]
[12, 102, 28, 3]
[12, 102, 30, 2]
[12, 102, 32, 1]
[12, 102, 34, 0]
[12, 107, 1, 15]
[12, 107, 3, 14]
[12, 107, 5, 13]
[12, 107, 7, 12]
[12, 107, 9, 11]
[12, 107, 11, 10]
[12, 107, 13, 9]
[12, 107, 15, 8]
[12, 107, 17, 7]
[12, 107, 19, 6]
[12, 107, 21, 5]
[12, 107, 23, 4]
[12, 107, 25, 3]
[12, 107, 27, 2]
[12, 107, 29, 1]
[12, 107, 31, 0]
[12, 112, 0, 14]
[12, 112, 2, 13]
[12, 112, 4, 12]
[12, 112, 6, 11]
[12, 112, 8, 10]
[12, 112, 10, 9]
[12, 112, 12, 8]
[12, 112, 14, 7]
[12, 112, 16, 6]
[12, 112, 18, 5]
[12, 112, 20, 4]
[12, 112, 22, 3]
[12, 112, 24, 2]
[12, 112, 26, 1]
[12, 112, 28, 0]
[12, 117, 1, 12]
[12, 117, 3, 11]
[12, 117, 5, 10]
[12, 117, 7, 9]
[12, 117, 9, 8]
[12, 117, 11, 7]
[12, 117, 13, 6]
[12, 117, 15, 5]
[12, 117, 17, 4]
[12, 117, 19, 3]
[12, 117, 21, 2]
[12, 117, 23, 1]
[12, 117, 25, 0]
[12, 122, 0, 11]
[12, 122, 2, 10]
[12, 122, 4, 9]
[12, 122, 6, 8]
[12, 122, 8, 7]
[12, 122, 10, 6]
[12, 122, 12, 5]
[12, 122, 14, 4]
[12, 122, 16, 3]
[12, 122, 18, 2]
[12, 122, 20, 1]
[12, 122, 22, 0]
[12, 127, 1, 9]
[12, 127, 3, 8]
[12, 127, 5, 7]
[12, 127, 7, 6]
[12, 127, 9, 5]
[12, 127, 11, 4]
[12, 127, 13, 3]
[12, 127, 15, 2]
[12, 127, 17, 1]
[12, 127, 19, 0]
[12, 132, 0, 8]
[12, 132, 2, 7]
[12, 132, 4, 6]
[12, 132, 6, 5]
[12, 132, 8, 4]
[12, 132, 10, 3]
[12, 132, 12, 2]
[12, 132, 14, 1]
[12, 132, 16, 0]
[12, 137, 1, 6]
[12, 137, 3, 5]
[12, 137, 5, 4]
[12, 137, 7, 3]
[12, 137, 9, 2]
[12, 137, 11, 1]
[12, 137, 13, 0]
[12, 142, 0, 5]
[12, 142, 2, 4]
[12, 142, 4, 3]
[12, 142, 6, 2]
[12, 142, 8, 1]
[12, 142, 10, 0]
[12, 147, 1, 3]
[12, 147, 3, 2]
[12, 147, 5, 1]
[12, 147, 7, 0]
[12, 152, 0, 2]
[12, 152, 2, 1]
[12, 152, 4, 0]
[12, 157, 1, 0]
[13, 3, 1, 46]
[13, 3, 3, 45]
[13, 3, 5, 44]
[13, 3, 7, 43]
[13, 3, 9, 42]
[13, 3, 11, 41]
[13, 3, 13, 40]
[13, 3, 15, 39]
[13, 3, 17, 38]
[13, 3, 19, 37]
[13, 3, 21, 36]
[13, 3, 23, 35]
[13, 3, 25, 34]
[13, 3, 27, 33]
[13, 3, 29, 32]
[13, 3, 31, 31]
[13, 3, 33, 30]
[13, 3, 35, 29]
[13, 3, 37, 28]
[13, 3, 39, 27]
[13, 3, 41, 26]
[13, 3, 43, 25]
[13, 3, 45, 24]
[13, 3, 47, 23]
[13, 3, 49, 22]
[13, 3, 51, 21]
[13, 3, 53, 20]
[13, 3, 55, 19]
[13, 3, 57, 18]
[13, 3, 59, 17]
[13, 3, 61, 16]
